,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,CNT_FAM_MEMBERS
31335,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.813722103226698,0.0
31336,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.813722103226698,0.0
31337,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.813722103226698,0.0
31338,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.813722103226698,0.0
31339,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.813722103226698,0.0
31371,0.0,1.0,1.0,0.0,0.15789473684210525,0.0,0.25,0.25,0.2,0.9021626476887998,0.0
31372,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31373,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31374,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31375,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31376,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31377,1.0,1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.8873073999861811,1.0
31397,1.0,0.0,1.0,0.5,0.07894736842105263,0.0,1.0,0.25,0.2,0.918883438126166,1.0
31398,1.0,0.0,1.0,0.5,0.07894736842105263,0.0,1.0,0.25,0.2,0.918883438126166,1.0
31407,1.0,0.0,1.0,0.5,0.47368421052631576,0.0,0.25,0.25,0.2,0.9588198714848338,1.0
31408,1.0,0.0,1.0,0.5,0.47368421052631576,0.0,0.25,0.25,0.2,0.9588198714848338,1.0
31409,1.0,1.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7948593933531404,0.0
31410,1.0,1.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7948593933531404,0.0
31411,1.0,1.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7948593933531404,0.0
31413,0.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.9315276722172321,0.0
31414,0.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.9315276722172321,0.0
31415,0.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.9315276722172321,0.0
31416,0.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.9315276722172321,0.0
31417,0.0,1.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.9315276722172321,0.0
31425,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.9651765356180474,0.0
31433,0.0,1.0,1.0,0.0,0.19473684210526315,0.25,0.25,0.25,0.2,1.0,0.0
31434,0.0,1.0,1.0,0.0,0.19473684210526315,0.25,0.25,0.25,0.2,1.0,0.0
31435,0.0,1.0,1.0,0.0,0.19473684210526315,0.25,0.25,0.25,0.2,1.0,0.0
31458,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31459,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31460,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31461,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31462,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31463,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31464,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31465,1.0,1.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,1.0,0.7486353900366199,0.0
31466,1.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.761141435776964,0.0
31467,1.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.761141435776964,0.0
31468,1.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.761141435776964,0.0
31469,1.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.761141435776964,0.0
31470,1.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.761141435776964,0.0
31472,0.0,1.0,1.0,0.5,0.08421052631578947,1.0,1.0,0.25,0.2,0.8642299454156015,1.0
31475,1.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.9861811649277966,1.0
31499,0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
31500,0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
31501,0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
31502,0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
31503,0.0,0.0,1.0,0.0,0.3684210526315789,1.0,1.0,0.25,0.2,0.813722103226698,0.0
31512,1.0,0.0,0.0,0.0,0.11052631578947368,1.0,1.0,0.25,0.8,0.9399571616112762,0.0
31513,1.0,0.0,0.0,0.0,0.11052631578947368,1.0,1.0,0.25,0.8,0.9399571616112762,0.0
31518,0.0,0.0,1.0,0.5,0.02631578947368421,1.0,0.25,0.25,0.2,0.9336004974780626,1.0
31519,0.0,0.0,1.0,0.5,0.02631578947368421,1.0,0.25,0.25,0.2,0.9336004974780626,1.0
31531,0.0,0.0,1.0,0.5,0.031578947368421054,1.0,1.0,0.25,0.2,0.6202584122158502,1.0
31532,0.0,0.0,1.0,0.5,0.031578947368421054,1.0,1.0,0.25,0.2,0.6202584122158502,1.0
31533,0.0,0.0,1.0,0.5,0.031578947368421054,1.0,1.0,0.25,0.2,0.6202584122158502,1.0
31548,1.0,1.0,1.0,0.5,0.23157894736842105,0.5,0.25,0.25,0.2,0.9861811649277966,1.0
31549,1.0,1.0,1.0,0.5,0.23157894736842105,0.5,0.25,0.25,0.2,0.9861811649277966,1.0
31550,1.0,1.0,1.0,0.5,0.23157894736842105,0.5,0.25,0.25,0.2,0.9861811649277966,1.0
31551,1.0,1.0,1.0,0.5,0.23157894736842105,0.5,0.25,0.25,0.2,0.9861811649277966,1.0
31552,1.0,1.0,1.0,0.5,0.23157894736842105,0.5,0.25,0.25,0.2,0.9861811649277966,1.0
31573,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31574,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31575,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31576,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31577,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31578,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9588198714848338,1.0
31596,1.0,1.0,1.0,0.5,0.23157894736842105,0.25,0.25,0.25,0.6,1.0,1.0
31597,1.0,1.0,1.0,0.5,0.23157894736842105,0.25,0.25,0.25,0.6,1.0,1.0
31598,1.0,1.0,1.0,0.5,0.23157894736842105,0.25,0.25,0.25,0.6,1.0,1.0
31599,1.0,1.0,1.0,0.5,0.23157894736842105,0.25,0.25,0.25,0.6,1.0,1.0
31614,0.0,1.0,1.0,0.0,0.23684210526315788,1.0,1.0,0.25,0.2,0.7779313203896911,0.0
31615,0.0,1.0,1.0,0.0,0.23684210526315788,1.0,1.0,0.25,0.2,0.7779313203896911,0.0
31629,0.0,0.0,1.0,0.5,0.3684210526315789,1.0,1.0,0.5,0.2,0.6476887998341739,0.0
31635,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31636,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31637,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31638,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31639,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31640,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31641,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31642,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31643,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31644,0.0,0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8390105714088303,0.0
31669,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31670,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31671,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31672,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31673,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31674,1.0,1.0,0.0,0.0,0.18947368421052632,0.5,1.0,0.25,1.0,0.9146686934291439,0.0
31675,1.0,1.0,1.0,0.5,0.23684210526315788,1.0,1.0,0.25,0.2,0.9630346161818558,1.0
31690,1.0,1.0,1.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.7863608097837352,0.0
31700,1.0,1.0,1.0,0.0,0.17894736842105263,0.0,0.25,0.0,0.2,0.7043460236302079,0.0
31701,1.0,1.0,1.0,0.0,0.17894736842105263,0.0,0.25,0.0,0.2,0.7043460236302079,0.0
31702,1.0,1.0,1.0,0.0,0.17894736842105263,0.0,0.25,0.0,0.2,0.7043460236302079,0.0
31703,1.0,1.0,1.0,0.0,0.17894736842105263,0.0,0.25,0.0,0.2,0.7043460236302079,0.0
31704,1.0,1.0,1.0,0.0,0.17894736842105263,0.0,0.25,0.0,0.2,0.7043460236302079,0.0
31742,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31743,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31744,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31745,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31746,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31747,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31748,1.0,1.0,0.0,0.5,0.3157894736842105,0.0,0.5,0.25,0.2,0.9546051267878118,1.0
31810,0.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.8558004560215574,1.0
31811,0.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.8558004560215574,1.0
31916,0.0,0.0,1.0,0.5,0.042105263157894736,0.0,0.25,0.25,0.2,0.8936640641193947,1.0
31917,0.0,0.0,1.0,0.5,0.042105263157894736,0.0,0.25,0.25,0.2,0.8936640641193947,1.0
31918,0.0,0.0,1.0,0.5,0.042105263157894736,0.0,0.25,0.25,0.2,0.8936640641193947,1.0
31922,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9693912803150695,0.0
31923,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9693912803150695,0.0
31940,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31941,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31942,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31943,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31944,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31945,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31946,1.0,1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8958059835555863,0.0
31952,0.0,1.0,1.0,0.0,0.06842105263157895,1.0,0.5,0.0,0.2,0.8769432736820286,0.0
31998,1.0,1.0,1.0,0.0,0.14736842105263157,0.5,1.0,0.25,0.2,0.7338492365093623,0.0
31999,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32000,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32001,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32002,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32003,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32004,0.0,0.0,0.0,0.0,0.04736842105263158,0.5,1.0,0.25,0.4,0.5255993919712568,0.0
32005,1.0,1.0,0.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.943411870379327,0.0
32034,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32035,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32036,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32037,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32038,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32039,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32040,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,1.0,0.8929040281904236,0.0
32083,1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.0,0.2,0.728598079181925,0.0
32084,1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.0,0.2,0.728598079181925,0.0
32085,1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.0,0.2,0.728598079181925,0.0
32095,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.75,0.2,0.9241345954536032,0.0
32139,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32140,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32141,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32142,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32143,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32144,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32145,0.0,0.0,1.0,0.5,0.018421052631578946,0.0,0.25,0.25,0.2,0.8631244386098252,1.0
32150,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32151,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32152,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32153,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32154,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32155,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32156,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32157,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.8967733020106405,1.0
32212,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32213,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32214,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32215,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32216,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32217,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32218,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32219,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32220,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32221,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32222,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32223,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32224,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32225,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32226,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32227,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32228,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32229,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32230,0.0,0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.7748220824984454,1.0
32256,0.0,0.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.75,0.2,0.7685345125405928,0.0
32257,0.0,0.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.75,0.2,0.7685345125405928,0.0
32258,0.0,0.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.75,0.2,0.7685345125405928,0.0
32259,0.0,0.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.75,0.2,0.7685345125405928,0.0
32277,1.0,1.0,1.0,0.0,0.5263157894736842,0.0,1.0,0.25,0.2,0.9177779313203897,0.0
32278,1.0,1.0,1.0,0.0,0.5263157894736842,0.0,1.0,0.25,0.2,0.9177779313203897,0.0
32279,1.0,1.0,1.0,0.0,0.5263157894736842,0.0,1.0,0.25,0.2,0.9177779313203897,0.0
32286,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,0.2,0.627651488979479,0.0
32287,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,0.2,0.627651488979479,0.0
32288,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,0.2,0.627651488979479,0.0
32289,1.0,1.0,1.0,0.0,0.2894736842105263,1.0,1.0,0.25,0.2,0.627651488979479,0.0
32299,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32300,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32301,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32302,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32303,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32304,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32305,1.0,1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.9156360118841982,1.0
32337,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32338,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32339,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32340,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32341,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32342,0.0,0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.5,0.2,0.9870102950321288,0.0
32344,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32345,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32346,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32347,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32348,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32349,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32350,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32351,1.0,1.0,1.0,0.0,0.47368421052631576,1.0,0.25,0.25,0.2,0.8966351136599184,0.0
32374,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32375,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32376,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32377,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32378,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32379,0.0,0.0,1.0,0.0,0.21578947368421053,0.5,0.25,0.25,0.2,0.8777724037863608,0.0
32382,0.0,0.0,1.0,0.0,0.7368421052631579,0.0,1.0,0.0,0.2,0.9534996199820355,0.0
32433,1.0,0.0,1.0,0.0,0.2631578947368421,0.0,0.25,0.25,0.2,0.9723623298555931,0.0
32434,1.0,0.0,1.0,0.0,0.2631578947368421,0.0,0.25,0.25,0.2,0.9723623298555931,0.0
32435,1.0,0.0,1.0,0.0,0.2631578947368421,0.0,0.25,0.25,0.2,0.9723623298555931,0.0
32436,0.0,0.0,1.0,0.0,0.18421052631578946,1.0,0.25,0.25,0.8,0.7746838941477233,0.0
32437,0.0,0.0,1.0,0.0,0.18421052631578946,1.0,0.25,0.25,0.8,0.7746838941477233,0.0
32438,0.0,0.0,0.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.2,0.7221032266979893,1.0
32439,0.0,0.0,0.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.2,0.7221032266979893,1.0
32440,0.0,0.0,0.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.2,0.7221032266979893,1.0
32455,1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.4,0.9534996199820355,0.0
32456,1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.4,0.9534996199820355,0.0
32457,1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.4,0.9534996199820355,0.0
32458,1.0,1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.4,0.9534996199820355,0.0
32487,0.0,0.0,1.0,0.0,0.06315789473684211,1.0,0.5,0.25,0.2,0.8672009949561252,0.0
32488,0.0,0.0,1.0,0.0,0.06315789473684211,1.0,0.5,0.25,0.2,0.8672009949561252,0.0
32489,0.0,0.0,1.0,0.0,0.06315789473684211,1.0,0.5,0.25,0.2,0.8672009949561252,0.0
32492,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32493,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32494,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32495,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32496,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32497,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32498,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32499,0.0,1.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.25,0.2,0.959718095764527,1.0
32503,1.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.951357700545844,1.0
32504,0.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.5,0.25,0.2,0.9912250397291509,0.0
32505,0.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.5,0.25,0.2,0.9912250397291509,0.0
32506,0.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.5,0.25,0.2,0.9912250397291509,0.0
32507,0.0,1.0,1.0,0.0,0.3684210526315789,0.0,0.5,0.25,0.2,0.9912250397291509,0.0
32528,0.0,1.0,1.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.8082636633731777,0.0
32545,1.0,0.0,0.0,0.5,0.21052631578947367,1.0,0.5,0.25,0.2,0.7262488772196504,1.0
32555,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,1.0,0.0,1.0,0.8839217853934913,0.0
32566,1.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.9638637462861881,0.0
32567,1.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.9638637462861881,0.0
32568,1.0,0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.9638637462861881,0.0
